,Status,Number_of_Properties,Consent,Minor_Variance,Official_Plan_Rezoning,Site_Plan_Application,lat,lon,Council,Average_Income,Secondary_Plan,Business_Improvement_Area,Site_and_Area_Specific_Policy,Zoning_Category
656,Approved,One Property,0,1,0,0,43.67547774074074,-79.34135491851852,Toronto and East York Community Council,48511,0,0,0,Residential
657,Approved,One Property,0,1,0,0,43.7499324,-79.454038,North York Community Council,51181,0,0,0,Residential
658,Approved,One Property,1,1,0,0,43.72313524,-79.4499588,North York Community Council,38527,1,0,0,Residential
659,Approved,One Property,0,1,0,0,43.69151172352941,-79.30201204117647,Toronto and East York Community Council,30430,0,0,0,Residential
660,Approved,One Property,0,1,0,0,43.73968955469334,-79.38954876701754,North York Community Council,308010,0,0,0,Residential
661,Approved,One Property,0,1,0,0,43.73818940752076,-79.35979137486497,North York Community Council,67757,0,0,0,Residential
663,Approved,One Property,0,1,0,0,43.7216591,-79.4387479,North York Community Council,48134,1,0,0,Residential
664,Approved,One Property,1,1,0,0,43.7886209,-79.1364751,Scarborough Community Council,39556,0,0,0,Residential
665,Approved,One Property,0,1,0,0,43.67564158076923,-79.30438726923077,Toronto and East York Community Council,92580,0,0,0,Residential
666,Approved,One Property,0,1,0,0,43.6835891,-79.4708133,Etobicoke York Community Council,33316,0,0,0,Residential
667,Approved,One Property,0,1,0,0,43.72530059189189,-79.42063355135134,North York Community Council,123077,0,0,0,Residential
668,Approved,One Property,0,1,0,0,43.6682288,-79.33390693333334,Toronto and East York Community Council,53803,0,0,0,Residential
669,Approved,One Property,0,1,0,0,43.6925147,-79.491066,Etobicoke York Community Council,33829,0,0,0,Employment Industrial
670,Approved,One Property,0,1,0,0,43.71505916923077,-79.40626926923078,North York Community Council,169203,0,0,0,Residential
671,Approved,One Property,0,1,0,0,43.7142045445449,-79.4158154956478,North York Community Council,169203,0,0,0,Residential
672,Approved,One Property,0,1,0,0,43.70456486666667,-79.38689396666666,North York Community Council,85340,1,0,0,Residential
673,Approved,One Property,0,1,0,0,43.66960852857143,-79.31009629285715,Toronto and East York Community Council,92580,0,0,0,Residential
674,Approved,One Property,0,1,0,0,43.71640213571428,-79.36555392142857,North York Community Council,125564,0,0,0,Residential
675,Approved,One Property,0,1,0,0,43.684016,-79.3465846,Toronto and East York Community Council,51846,0,0,0,Commercial Residential
676,Approved,One Property,0,1,0,0,43.67856086195309,-79.35733838380315,Toronto and East York Community Council,70831,0,0,0,Residential
677,Approved,One Property,0,1,0,0,43.75652470213145,-79.17378713003768,Scarborough Community Council,53203,0,0,0,Residential
678,Approved,One Property,0,1,0,0,43.68493355160143,-79.33780867814633,Toronto and East York Community Council,51846,0,0,0,Residential
679,Approved,One Property,0,1,0,0,43.7265245,-79.3601511,North York Community Council,308010,0,0,0,Residential
680,Approved,One Property,0,1,0,0,43.73724174,-79.42536290000001,North York Community Council,123077,0,0,0,Residential
681,Approved,One Property,0,1,0,0,43.68126081666666,-79.2904611,Toronto and East York Community Council,54324,0,0,0,Residential
682,Approved,One Property,0,1,0,0,43.77556645740199,-79.18659304980069,Scarborough Community Council,33323,0,0,0,Residential
683,Approved,One Property,0,1,0,0,43.74376302947705,-79.34252636942492,North York Community Council,67757,1,0,0,Residential
684,Approved,One Property,0,1,0,0,43.66910616206896,-79.4297718413793,Toronto and East York Community Council,39740,0,0,0,Residential
685,Approved,More Than One Property,1,0,0,0,43.7549754,-79.4488018,North York Community Council,45936,0,0,0,Residential
686,Denied,One Property,0,1,0,0,43.66556828019904,-79.51764671615902,Etobicoke York Community Council,101551,0,0,0,Residential
687,Approved,One Property,0,1,0,0,43.6956857,-79.3510932,Toronto and East York Community Council,44557,0,0,0,Residential
688,Approved,One Property,1,0,0,0,43.7254801,-79.2327805,Scarborough Community Council,44718,0,0,0,Residential
689,Denied,One Property,0,0,1,0,43.62440237058824,-79.51074211764706,Etobicoke York Community Council,64140,0,1,0,Commercial Residential
690,Approved,One Property,1,0,0,0,43.64442075714286,-79.44359887142858,Toronto and East York Community Council,50580,0,0,0,Residential
691,Approved,More Than One Property,1,0,0,0,43.6366173,-79.5330299,Etobicoke York Community Council,52787,0,0,0,Employment Industrial
692,Approved,One Property,1,0,0,0,43.711202,-79.2521534,Scarborough Community Council,54360,0,0,0,Residential
693,Denied,More Than One Property,0,0,1,1,43.6737025,-79.4144271,Toronto and East York Community Council,112766,0,1,0,Employment Industrial
694,Approved,One Property,0,1,0,0,43.6664157,-79.4145172,Toronto and East York Community Council,112766,0,0,0,Residential
695,Denied,One Property,0,1,0,0,43.699482,-79.398849,Toronto and East York Community Council,89330,1,0,0,Residential
696,Approved,One Property,0,1,0,0,43.72325135115324,-79.44117963050033,North York Community Council,48134,1,0,0,Residential
697,Approved,One Property,0,1,0,0,43.72233942448229,-79.44135800439447,North York Community Council,48134,1,0,0,Residential
698,Approved,One Property,0,1,0,0,43.72200434292146,-79.44115526331863,North York Community Council,48134,1,0,0,Residential
699,Approved,One Property,0,1,0,0,43.72146175347869,-79.44092132744704,North York Community Council,48134,1,0,0,Residential
701,Approved,One Property,0,1,0,0,43.71622867150066,-79.40188170899923,North York Community Council,169203,0,0,0,Residential
702,Denied,One Property,0,1,0,0,43.59070314166667,-79.5245461,Etobicoke York Community Council,47384,0,0,0,Residential
703,Approved,One Property,0,0,1,1,43.7867292,-79.46456904324324,North York Community Council,32724,0,0,0,Employment Industrial
704,Denied,One Property,0,1,0,0,43.74283,-79.389211,North York Community Council,308010,0,0,0,Residential
705,Approved,One Property,0,1,0,0,43.7682702,-79.1676875,Scarborough Community Council,33323,0,0,0,Residential
706,Denied,One Property,0,1,0,0,43.70856902727273,-79.46038896363636,North York Community Council,38527,0,0,0,Residential
707,Approved,One Property,0,1,0,0,43.69745232857143,-79.43051462857143,Toronto and East York Community Council,65274,0,0,0,Residential
708,Approved,One Property,0,1,0,0,43.6593226,-79.4035244,Toronto and East York Community Council,50757,0,0,0,Residential
709,Approved,One Property,1,1,0,0,43.77232741307456,-79.16166521024317,Scarborough Community Council,33323,0,0,0,Residential
710,Approved,One Property,1,1,0,0,43.78713417642382,-79.16877118709702,Scarborough Community Council,40972,1,0,0,Residential
711,Approved,More Than One Property,1,0,0,0,43.66662589374999,-79.3159517375,Toronto and East York Community Council,55199,0,1,1,Commercial Residential
712,Approved,More Than One Property,0,0,1,0,43.6872424,-79.3923621,Toronto and East York Community Council,207903,1,0,0,Residential
713,Denied,One Property,0,1,0,0,43.6529875,-79.45339042222221,Toronto and East York Community Council,71204,0,0,0,Residential
714,Approved,One Property,0,1,0,0,43.71662358571428,-79.36449427142857,North York Community Council,125564,0,0,0,Residential
715,Denied,One Property,0,1,0,0,43.6598104,-79.4978127,Toronto and East York Community Council,76629,0,0,0,Residential
716,Approved,One Property,0,1,0,0,43.76296893282042,-79.40038954171465,North York Community Council,45326,0,0,0,Residential
717,Approved,One Property,0,1,0,0,43.7328575,-79.40996392093024,North York Community Council,111730,0,0,0,Residential
718,Approved,One Property,0,1,0,0,43.66887396296296,-79.33340877777778,Toronto and East York Community Council,53803,0,0,0,Residential
719,Approved,One Property,0,1,0,0,43.7018086,-79.4044977,Toronto and East York Community Council,89330,1,0,0,Residential
720,Approved,More Than One Property,1,1,0,0,43.7949118,-79.2825169,Scarborough Community Council,31825,0,0,0,Residential
721,Denied,More Than One Property,0,0,1,0,43.707148,-79.38931699149481,North York Community Council,85340,1,1,0,Commercial Residential
722,Approved,One Property,1,0,0,0,43.6754793,-79.3370655,Toronto and East York Community Council,48511,0,0,0,Residential
723,Approved,One Property,0,1,0,0,43.70271565473905,-79.3750224158174,North York Community Council,85340,1,0,0,Residential
724,Denied,One Property,0,1,0,0,43.66112869581898,-79.46831591481237,Toronto and East York Community Council,49709,0,0,0,Residential
725,Approved,One Property,0,1,0,0,43.70117131466444,-79.30959233132691,Toronto and East York Community Council,43907,0,0,0,Residential
726,Approved,One Property,0,1,0,0,43.75315819491634,-79.33516710965466,North York Community Council,42516,0,0,0,Residential
727,Approved,One Property,0,1,0,0,43.6879116,-79.5588086,Etobicoke York Community Council,44177,0,0,0,Residential
728,Approved,One Property,1,1,0,0,43.66844242380952,-79.42633586666666,Toronto and East York Community Council,39740,0,0,0,Residential
729,Denied,One Property,1,1,0,0,43.6762186,-79.413007,Toronto and East York Community Council,165047,0,0,1,Residential
729,Denied,One Property,1,1,0,0,43.6762186,-79.413007,Toronto and East York Community Council,165047,0,0,1,Residential
730,Approved,One Property,0,1,0,0,43.70672322222222,-79.46357026666666,North York Community Council,38527,0,0,0,Residential
731,Denied,One Property,0,1,0,0,43.70845979857474,-79.43760285137019,North York Community Council,48134,0,0,0,Residential
732,Denied,One Property,0,1,0,0,43.74193625077315,-79.57691811320736,Etobicoke York Community Council,32815,0,0,0,Residential
733,Approved,One Property,1,1,0,0,43.7108952,-79.2639097,Scarborough Community Council,36232,0,0,0,Residential
734,Approved,One Property,1,1,0,0,43.70618879353199,-79.28952435089835,Scarborough Community Council,36232,0,0,0,Residential
735,Approved,One Property,0,1,0,0,43.71566906470589,-79.4146157882353,North York Community Council,169203,0,0,0,Residential
736,Approved,One Property,0,1,0,0,43.59946785555555,-79.50484678888888,Etobicoke York Community Council,44101,0,0,0,Residential
737,Approved,One Property,0,1,0,0,43.68347748,-79.34333336,Toronto and East York Community Council,51846,0,0,0,Residential
738,Approved,One Property,0,1,0,0,43.7925169,-79.3976464,North York Community Council,45212,0,0,0,Residential
739,Approved,One Property,0,1,0,0,43.64684245789474,-79.45511739999999,Toronto and East York Community Council,71204,0,0,0,Residential
740,Approved,One Property,0,1,0,0,43.67339137034732,-79.30371034694689,Toronto and East York Community Council,92580,0,0,0,Residential
741,Approved,One Property,0,1,0,0,43.6375157,-79.4704889,Toronto and East York Community Council,71204,1,0,0,Residential
742,Approved,One Property,0,1,0,0,43.68167835384615,-79.44347341538462,Toronto and East York Community Council,39803,0,0,0,Residential
743,Approved,One Property,0,1,0,0,43.67585141428572,-79.35338537142857,Toronto and East York Community Council,73253,0,0,0,Residential
744,Approved,One Property,0,1,0,0,43.67199115632459,-79.30275288157391,Toronto and East York Community Council,92580,0,0,0,Residential
745,Approved,One Property,0,1,0,0,43.68750391075064,-79.27252276548785,Scarborough Community Council,54360,0,0,0,Residential
746,Denied,One Property,0,1,0,0,43.6597037,-79.5275853,Etobicoke York Community Council,101551,0,0,0,Residential
747,Approved,One Property,0,0,0,1,43.66883295,-79.49092628540568,Etobicoke York Community Council,34059,0,0,0,Residential
748,Approved,More Than One Property,1,0,0,0,43.6996144,-79.6012135,Etobicoke York Community Council,31771,0,0,1,Employment Industrial
749,Denied,More Than One Property,0,0,1,0,43.7909947,-79.4184938,North York Community Council,34904,0,0,0,Commercial Residential
750,Denied,One Property,0,1,0,0,43.66702526115612,-79.52071499937766,Etobicoke York Community Council,101551,0,0,0,Residential
751,Approved,One Property,0,1,0,0,43.67668112937211,-79.43340245134651,Toronto and East York Community Council,54460,0,0,0,Residential
752,Denied,One Property,0,1,0,0,43.7886685,-79.1619091,Scarborough Community Council,54045,1,0,0,Residential
753,Approved,More Than One Property,0,0,1,0,43.670056,-79.3937335,Toronto and East York Community Council,112766,0,1,1,Commercial Residential
753,Approved,More Than One Property,0,0,1,0,43.670056,-79.3937335,Toronto and East York Community Council,112766,0,1,1,Commercial Residential
754,Approved,One Property,1,0,0,0,43.7745956,-79.33311995480861,North York Community Council,36359,0,0,0,Employment Industrial
755,Denied,More Than One Property,0,0,1,1,43.70933275616132,-79.37669081587262,North York Community Council,85340,1,0,0,Residential
756,Approved,One Property,0,1,0,0,43.6513467,-79.4489244,Toronto and East York Community Council,50580,0,0,0,Residential
757,Denied,More Than One Property,0,0,1,0,43.7809792,-79.4192427,North York Community Council,34904,1,0,0,Residential
758,Denied,One Property,0,1,0,0,43.73856306666666,-79.39722206666667,North York Community Council,308010,0,0,0,Residential
759,Approved,One Property,1,0,0,0,43.775257175,-79.4044552,North York Community Council,45326,0,0,0,Residential
760,Approved,One Property,0,0,1,0,43.7480823,-79.28448387061428,Scarborough Community Council,31692,0,1,0,Commercial Residential
762,Approved,One Property,0,1,0,0,43.6685902191423,-79.32474977439318,Toronto and East York Community Council,46206,0,0,0,Residential
763,Approved,One Property,1,1,0,0,43.664981925,-79.48348712500001,Toronto and East York Community Council,71888,0,0,0,Residential
764,Approved,One Property,0,1,0,0,43.7306731952381,-79.41547866666667,North York Community Council,111730,0,0,0,Residential
765,Approved,One Property,0,1,0,0,43.709652,-79.2450586,Scarborough Community Council,44718,0,0,0,Residential
766,Approved,One Property,0,1,0,0,43.7189223,-79.3981267,North York Community Council,169203,0,0,0,Residential
767,Approved,One Property,1,0,0,0,43.642743175,-79.41075915,Toronto and East York Community Council,70623,1,0,0,Residential
768,Denied,More Than One Property,0,0,1,0,43.6468829,-79.4041013,Toronto and East York Community Council,70623,1,1,0,Commercial Residential
769,Approved,More Than One Property,1,0,0,0,43.7772435,-79.28268635656599,Scarborough Community Council,31825,1,0,0,Employment Industrial
770,Denied,One Property,0,0,1,0,43.65733045,-79.38094906617005,Toronto and East York Community Council,53583,0,1,1,Commercial Residential
771,Approved,One Property,0,1,0,0,43.72152363488744,-79.38519871076514,North York Community Council,308010,0,0,0,Residential
772,Approved,One Property,0,0,0,1,43.7453988,-79.6145452,Etobicoke York Community Council,31771,0,0,0,Employment Industrial
773,Approved,More Than One Property,0,0,0,1,43.6863958,-79.4036146,Toronto and East York Community Council,165047,0,0,1,Residential
774,Approved,One Property,0,0,0,1,43.6529405,-79.3980232,Toronto and East York Community Council,37422,0,1,1,Commercial Residential
